"BehaviorSpace results (NetLogo 6.2.0)"
"road-rage.nlogo"
"Control Exp:1"
"10/16/2021 01:39:12:976 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-8","8"
"[run number]","distance-to-travel","initial-number-of-road-rage-drivers","number-of-cops","acceleration","max-patience","number-of-cars","deceleration","[step]","count turtles","min [speed] of turtles","max [speed] of turtles","mean[speed] of turtles","min [patience] of turtles","max [patience] of turtles","mean[patience] of turtles"
"3","50000","5","2","0.006","50","20","0.02","349","20","0.486","0.8220000000000003","0.6151631072924535","-89","38","-19.95"
"1","50000","5","2","0.006","50","20","0.02","101","20","0.542","0.8981298921318417","0.6957129823642474","-34","39","11.65"
"3","50000","5","2","0.006","50","20","0.02","350","20","0.47216610627785016","0.8220000000000003","0.6013631072924536","-90","38","-20.1"
"1","50000","5","2","0.006","50","20","0.02","102","20","0.522","0.8981298921318417","0.6972129823642473","-34","39","11.55"
"3","50000","5","2","0.006","50","20","0.02","351","20","0.45816610627785015","0.6849938723638347","0.5876712732524823","-91","38","-20.25"
"1","50000","5","2","0.006","50","20","0.02","103","20","0.502","0.8981298921318417","0.6909129823642473","-34","39","11.35"
"3","50000","5","2","0.006","50","20","0.02","352","20","0.44416610627785014","0.6909938723638347","0.5906712732524821","-92","38","-20.4"
"1","50000","5","2","0.006","50","20","0.02","104","20","0.482","0.8981298921318417","0.6924129823642474","-34","39","11.25"
"3","50000","5","2","0.006","50","20","0.02","353","20","0.4301661062778501","0.6969938723638347","0.5936712732524821","-93","38","-20.55"
"3","50000","5","2","0.006","50","20","0.02","354","20","0.43616610627785013","0.7029938723638347","0.5915463114518527","-94","37","-20.75"
"1","50000","5","2","0.006","50","20","0.02","105","20","0.488","0.8981298921318417","0.6966129823642475","-34","39","11.2"
"3","50000","5","2","0.006","50","20","0.02","355","20","0.44216610627785013","0.7082084680230452","0.5952070412348133","-95","37","-20.85"
"1","50000","5","2","0.006","50","20","0.02","106","20","0.494","0.8981298921318417","0.6987129823642474","-34","39","11.05"
"3","50000","5","2","0.006","50","20","0.02","356","20","0.44816610627785014","0.7018227048266463","0.5976070412348131","-96","37","-21"
"1","50000","5","2","0.006","50","20","0.02","107","20","0.5","0.8981298921318417","0.6982129823642473","-34","39","10.9"
"3","50000","5","2","0.006","50","20","0.02","357","20","0.45416610627785015","0.7061586216386656","0.6003070412348132","-97","37","-21.15"
"1","50000","5","2","0.006","50","20","0.02","108","20","0.506","0.8981298921318417","0.7021129823642472","-34","39","10.75"
"3","50000","5","2","0.006","50","20","0.02","358","20","0.46016610627785015","0.7121586216386656","0.6037070412348133","-97","37","-21.25"
"3","50000","5","2","0.006","50","20","0.02","359","20","0.45816610627785015","0.7181586216386656","0.6071070412348132","-97","37","-21.35"
"1","50000","5","2","0.006","50","20","0.02","109","20","0.512","0.8981298921318417","0.7043129823642473","-34","39","10.6"
"3","50000","5","2","0.006","50","20","0.02","360","20","0.44416610627785014","0.7241586216386656","0.6098070412348131","-97","37","-21.5"
"1","50000","5","2","0.006","50","20","0.02","110","20","0.51","0.8981298921318417","0.7030409332643861","-34","39","10.55"
"3","50000","5","2","0.006","50","20","0.02","361","20","0.4301661062778501","0.7301586216386656","0.612507041234813","-97","37","-21.6"
"1","50000","5","2","0.006","50","20","0.02","111","20","0.516","0.8981298921318417","0.7063409332643862","-34","39","10.5"
"3","50000","5","2","0.006","50","20","0.02","362","20","0.4161661062778501","0.7361586216386656","0.6129714203021082","-97","37","-21.75"
"1","50000","5","2","0.006","50","20","0.02","112","20","0.522","0.8981298921318417","0.7099409332643863","-34","39","10.45"
"3","50000","5","2","0.006","50","20","0.02","363","20","0.4281661062778501","0.7421586216386656","0.6144070412348132","-97","36","-21.85"
"3","50000","5","2","0.006","50","20","0.02","364","20","0.4141661062778501","0.7481586216386656","0.6087677710177737","-97","36","-22"
"1","50000","5","2","0.006","50","20","0.02","113","20","0.528","0.8981298921318417","0.7135409332643862","-34","39","10.4"
"3","50000","5","2","0.006","50","20","0.02","365","20","0.4261661062778501","0.7541586216386656","0.6107677710177738","-97","36","-22.05"
"1","50000","5","2","0.006","50","20","0.02","114","20","0.534","0.8981298921318417","0.7150409332643863","-34","39","10.35"
"3","50000","5","2","0.006","50","20","0.02","366","20","0.43816610627785013","0.7601586216386657","0.6155759369778023","-97","36","-22.05"
"1","50000","5","2","0.006","50","20","0.02","115","20","0.54","0.8981298921318417","0.7186409332643863","-34","39","10.35"
"3","50000","5","2","0.006","50","20","0.02","367","20","0.45016610627785014","0.7661586216386657","0.6113944969169423","-97","36","-22.1"
"3","50000","5","2","0.006","50","20","0.02","368","20","0.46216610627785015","0.7721586216386657","0.6117863309569136","-97","36","-22.2"
"1","50000","5","2","0.006","50","20","0.02","116","20","0.52","0.8981298921318417","0.7192409332643861","-34","39","10.3"
"3","50000","5","2","0.006","50","20","0.02","369","20","0.47416610627785016","0.7761586216386657","0.6145863309569135","-97","35","-22.3"
"1","50000","5","2","0.006","50","20","0.02","117","20","0.526","0.8981298921318417","0.7204409332643862","-34","39","10.2"
"3","50000","5","2","0.006","50","20","0.02","370","20","0.46016610627785015","0.7761586216386657","0.6166863309569137","-97","35","-22.4"
"1","50000","5","2","0.006","50","20","0.02","118","20","0.532","0.8981298921318417","0.7189409332643862","-34","39","10.1"
"3","50000","5","2","0.006","50","20","0.02","371","20","0.44616610627785014","0.7761586216386657","0.6187863309569136","-97","35","-22.5"
"1","50000","5","2","0.006","50","20","0.02","119","20","0.538","0.8981298921318417","0.7225409332643863","-34","39","10.1"
"3","50000","5","2","0.006","50","20","0.02","372","20","0.4321661062778501","0.7761586216386657","0.6205863309569136","-97","35","-22.6"
"3","50000","5","2","0.006","50","20","0.02","373","20","0.4181661062778501","0.7761586216386657","0.6223863309569136","-97","35","-22.7"
"1","50000","5","2","0.006","50","20","0.02","120","20","0.544","0.8981298921318417","0.7261409332643863","-34","39","10.1"
"3","50000","5","2","0.006","50","20","0.02","374","20","0.4041661062778501","0.7761586216386657","0.6244863309569137","-97","35","-22.85"
"1","50000","5","2","0.006","50","20","0.02","121","20","0.55","0.8981298921318417","0.7276409332643863","-34","39","10"
"3","50000","5","2","0.006","50","20","0.02","375","20","0.4101661062778501","0.7761586216386657","0.6275863309569136","-97","35","-22.95"
"1","50000","5","2","0.006","50","20","0.02","122","20","0.55","0.8981298921318417","0.7312409332643863","-34","39","10"
"3","50000","5","2","0.006","50","20","0.02","376","20","0.4161661062778501","0.7761586216386657","0.6199863309569136","-97","35","-23.15"
"1","50000","5","2","0.006","50","20","0.02","123","20","0.536","0.8981298921318417","0.7318409332643863","-34","39","9.9"
"3","50000","5","2","0.006","50","20","0.02","377","20","0.4281661062778501","0.7761586216386657","0.6199863309569136","-98","34","-23.35"
"1","50000","5","2","0.006","50","20","0.02","124","20","0.542","0.8981298921318417","0.7354409332643861","-34","39","9.85"
"3","50000","5","2","0.006","50","20","0.02","378","20","0.44016610627785013","0.7761586216386657","0.6188863309569135","-99","34","-23.5"
"1","50000","5","2","0.006","50","20","0.02","125","20","0.548","0.8981298921318417","0.7390409332643861","-34","39","9.8"
"3","50000","5","2","0.006","50","20","0.02","379","20","0.45199999999999996","0.7761586216386657","0.6007863309569137","-100","34","-23.7"
"1","50000","5","2","0.006","50","20","0.02","126","20","0.55","0.9","0.7426409332643862","-34","39","9.8"
"3","50000","5","2","0.006","50","20","0.02","380","20","0.43816610627785013","0.7561586216386657","0.6018863309569137","-101","34","-23.9"
"3","50000","5","2","0.006","50","20","0.02","381","20","0.45016610627785014","0.7421586216386656","0.5932863309569136","-102","34","-24.1"
"1","50000","5","2","0.006","50","20","0.02","127","20","0.53","0.9","0.7429409332643864","-34","39","9.75"
"3","50000","5","2","0.006","50","20","0.02","382","20","0.45799999999999996","0.7365298204214655","0.5852863309569136","-103","34","-24.25"
"1","50000","5","2","0.006","50","20","0.02","128","20","0.51","0.9","0.7405409332643863","-34","39","9.7"
"3","50000","5","2","0.006","50","20","0.02","383","20","0.46399999999999997","0.7365298204214655","0.5879863309569137","-104","34","-24.4"
"1","50000","5","2","0.006","50","20","0.02","129","20","0.516","0.9","0.7408409332643864","-34","39","9.55"
"3","50000","5","2","0.006","50","20","0.02","384","20","0.45599999999999996","0.7365298204214655","0.5821863309569137","-105","33","-24.7"
"1","50000","5","2","0.006","50","20","0.02","130","20","0.522","0.9","0.7435409332643862","-34","39","9.55"
"3","50000","5","2","0.006","50","20","0.02","385","20","0.44199999999999995","0.7381586216386656","0.5838863309569136","-106","33","-24.9"
"1","50000","5","2","0.006","50","20","0.02","131","20","0.528","0.9","0.746240933264386","-34","39","9.5"
"3","50000","5","2","0.006","50","20","0.02","386","20","0.42799999999999994","0.7501586216386656","0.5855863309569136","-107","33","-25.1"
"1","50000","5","2","0.006","50","20","0.02","132","20","0.508","0.9","0.7435409332643862","-34","39","9.45"
"1","50000","5","2","0.006","50","20","0.02","133","20","0.514","0.9","0.7415409332643863","-34","39","9.4"
"1","50000","5","2","0.006","50","20","0.02","134","20","0.52","0.9","0.7439081532618463","-34","39","9.4"
"1","50000","5","2","0.006","50","20","0.02","135","20","0.5","0.9","0.7396081532618465","-34","39","9.3"
"1","50000","5","2","0.006","50","20","0.02","136","20","0.506","0.9","0.7410081532618464","-34","39","9.3"
"1","50000","5","2","0.006","50","20","0.02","137","20","0.512","0.9","0.7373081532618466","-34","39","9.2"
"1","50000","5","2","0.006","50","20","0.02","138","20","0.518","0.9","0.7390081532618463","-34","39","9.2"
"1","50000","5","2","0.006","50","20","0.02","139","20","0.524","0.9","0.7406417618334717","-34","39","9.2"
"1","50000","5","2","0.006","50","20","0.02","140","20","0.522","0.9","0.7390417618334718","-34","39","9.15"
"1","50000","5","2","0.006","50","20","0.02","141","20","0.528","0.9","0.7404417618334718","-34","39","9.15"
"1","50000","5","2","0.006","50","20","0.02","142","20","0.534","0.9","0.7418417618334716","-34","39","9.15"
"1","50000","5","2","0.006","50","20","0.02","143","20","0.54","0.9","0.7414417618334718","-34","39","9.1"
"1","50000","5","2","0.006","50","20","0.02","144","20","0.52","0.9","0.7398417618334717","-34","39","9.05"
"1","50000","5","2","0.006","50","20","0.02","145","20","0.526","0.9","0.7412417618334716","-34","39","9.05"
"1","50000","5","2","0.006","50","20","0.02","146","20","0.53","0.9","0.6987425613026057","-34","39","9"
"1","50000","5","2","0.006","50","20","0.02","147","20","0.536","0.9","0.6831425613026058","-34","39","9.05"
"1","50000","5","2","0.006","50","20","0.02","148","20","0.542","0.9","0.6788753413051454","-35","39","9"
"1","50000","5","2","0.006","50","20","0.02","149","20","0.53","0.9","0.6608688466985535","-37","39","8.8"
"1","50000","5","2","0.006","50","20","0.02","150","20","0.53","0.8075339559814236","0.6341352381269283","-38","39","8.65"
"1","50000","5","2","0.006","50","20","0.02","151","20","0.516","0.8075339559814236","0.6327352381269281","-39","39","8.55"
"1","50000","5","2","0.006","50","20","0.02","152","20","0.502","0.8075339559814236","0.6343352381269282","-40","39","8.5"
"1","50000","5","2","0.006","50","20","0.02","153","20","0.488","0.8075339559814236","0.630235238126928","-41","39","8.35"
"1","50000","5","2","0.006","50","20","0.02","154","20","0.474","0.8075339559814236","0.631835238126928","-42","39","8.3"
"1","50000","5","2","0.006","50","20","0.02","155","20","0.45999999999999996","0.8075339559814236","0.6334352381269281","-43","39","8.25"
"1","50000","5","2","0.006","50","20","0.02","156","20","0.44599999999999995","0.8075339559814236","0.6350352381269282","-44","39","8.2"
"1","50000","5","2","0.006","50","20","0.02","157","20","0.43199999999999994","0.8075339559814236","0.633335238126928","-45","39","8.1"
"1","50000","5","2","0.006","50","20","0.02","158","20","0.4179999999999999","0.8075339559814236","0.6299352381269282","-46","39","8"
"1","50000","5","2","0.006","50","20","0.02","159","20","0.4039999999999999","0.8075339559814236","0.628835238126928","-47","39","7.9"
"1","50000","5","2","0.006","50","20","0.02","160","20","0.4099999999999999","0.8075339559814236","0.631435238126928","-48","39","7.9"
"1","50000","5","2","0.006","50","20","0.02","161","20","0.4159999999999999","0.8075339559814236","0.620035238126928","-49","39","7.8"
"1","50000","5","2","0.006","50","20","0.02","162","20","0.42199999999999993","0.8075339559814236","0.6226352381269281","-50","39","7.75"
"1","50000","5","2","0.006","50","20","0.02","163","20","0.42199999999999993","0.8075339559814236","0.6032352381269281","-51","39","7.6"
"1","50000","5","2","0.006","50","20","0.02","164","20","0.42799999999999994","0.8075339559814236","0.6013352381269281","-52","39","7.5"
"1","50000","5","2","0.006","50","20","0.02","165","20","0.43399999999999994","0.8075339559814236","0.602135238126928","-53","39","7.35"
"1","50000","5","2","0.006","50","20","0.02","166","20","0.43999999999999995","0.8075339559814236","0.5970352381269282","-53","39","7.25"
"1","50000","5","2","0.006","50","20","0.02","167","20","0.44599999999999995","0.8075339559814236","0.5926352381269282","-53","39","7.25"
"1","50000","5","2","0.006","50","20","0.02","168","20","0.45199999999999996","0.8075339559814236","0.5935352381269282","-53","39","7.2"
"1","50000","5","2","0.006","50","20","0.02","169","20","0.45799999999999996","0.8075339559814236","0.594435238126928","-53","39","7.15"
"1","50000","5","2","0.006","50","20","0.02","170","20","0.46399999999999997","0.8075339559814236","0.5953352381269281","-53","39","7.1"
"1","50000","5","2","0.006","50","20","0.02","171","20","0.47","0.8075339559814236","0.599235238126928","-53","39","7.05"
"1","50000","5","2","0.006","50","20","0.02","172","20","0.476","0.8075339559814236","0.6010352381269282","-53","39","7"
"1","50000","5","2","0.006","50","20","0.02","173","20","0.482","0.8075339559814236","0.604935238126928","-53","39","6.95"
"1","50000","5","2","0.006","50","20","0.02","174","20","0.488","0.8075339559814236","0.6091352381269279","-53","39","6.95"
"1","50000","5","2","0.006","50","20","0.02","175","20","0.494","0.8075339559814236","0.6073352381269281","-53","39","6.85"
"1","50000","5","2","0.006","50","20","0.02","176","20","0.5","0.8075339559814236","0.6088352381269282","-53","39","6.8"
"1","50000","5","2","0.006","50","20","0.02","177","20","0.506","0.8075339559814236","0.6117352381269282","-53","39","6.75"
"1","50000","5","2","0.006","50","20","0.02","178","20","0.496","0.8075339559814236","0.614635238126928","-53","39","6.75"
"1","50000","5","2","0.006","50","20","0.02","179","20","0.482","0.8075339559814236","0.6178352381269281","-53","39","6.75"
"1","50000","5","2","0.006","50","20","0.02","180","20","0.488","0.8075339559814236","0.6126352381269281","-53","39","6.7"
"1","50000","5","2","0.006","50","20","0.02","181","20","0.494","0.8075339559814236","0.616535238126928","-53","39","6.75"
"1","50000","5","2","0.006","50","20","0.02","182","20","0.5","0.7870281976602221","0.607358540327857","-53","38","6.7"
"1","50000","5","2","0.006","50","20","0.02","183","20","0.506","0.7870281976602221","0.598830589427718","-53","38","6.55"
"1","50000","5","2","0.006","50","20","0.02","184","20","0.502","0.7870281976602221","0.6008305894277182","-53","38","6.55"
"1","50000","5","2","0.006","50","20","0.02","185","20","0.508","0.7870281976602221","0.6020305894277183","-53","38","6.45"
"1","50000","5","2","0.006","50","20","0.02","186","20","0.514","0.7870281976602221","0.6029305894277179","-53","38","6.35"
"1","50000","5","2","0.006","50","20","0.02","187","20","0.5","0.7870281976602221","0.6061305894277182","-53","38","6.25"
"1","50000","5","2","0.006","50","20","0.02","188","20","0.506","0.7870281976602221","0.6103305894277181","-53","38","6.15"
"1","50000","5","2","0.006","50","20","0.02","189","20","0.512","0.7870281976602221","0.6091305894277182","-53","38","5.95"
"1","50000","5","2","0.006","50","20","0.02","190","20","0.518","0.7870281976602221","0.607030589427718","-53","37","5.75"
"1","50000","5","2","0.006","50","20","0.02","191","20","0.534","0.7870281976602221","0.6098305894277181","-53","37","5.65"
"1","50000","5","2","0.006","50","20","0.02","192","20","0.54","0.7870281976602221","0.6143305894277182","-53","37","5.55"
"1","50000","5","2","0.006","50","20","0.02","193","20","0.52","0.7870281976602221","0.615530589427718","-53","37","5.4"
"1","50000","5","2","0.006","50","20","0.02","194","20","0.526","0.7870281976602221","0.614930589427718","-53","37","5.2"
"1","50000","5","2","0.006","50","20","0.02","195","20","0.506","0.7870281976602221","0.609230589427718","-53","37","5"
"1","50000","5","2","0.006","50","20","0.02","196","20","0.512","0.7870281976602221","0.6140305894277183","-53","37","4.95"
"1","50000","5","2","0.006","50","20","0.02","197","20","0.496","0.7870281976602221","0.6146305894277182","-53","37","4.8"
"1","50000","5","2","0.006","50","20","0.02","198","20","0.502","0.7870281976602221","0.6142305894277182","-53","36","4.65"
"1","50000","5","2","0.006","50","20","0.02","199","20","0.508","0.7816380246262422","0.6043791795447069","-53","36","4.5"
"1","50000","5","2","0.006","50","20","0.02","200","20","0.514","0.7816380246262422","0.609779179544707","-53","36","4.4"
"1","50000","5","2","0.006","50","20","0.02","201","20","0.52","0.7816380246262422","0.612579179544707","-53","36","4.25"
"1","50000","5","2","0.006","50","20","0.02","202","20","0.5","0.7816380246262422","0.6126791795447069","-53","36","4.1"
"1","50000","5","2","0.006","50","20","0.02","203","20","0.506","0.7816380246262422","0.6026791795447071","-53","36","3.95"
"1","50000","5","2","0.006","50","20","0.02","204","20","0.502","0.7816380246262422","0.6021791795447069","-53","36","3.8"
"1","50000","5","2","0.006","50","20","0.02","205","20","0.488","0.7576380246262422","0.5914972783133949","-53","36","3.7"
"1","50000","5","2","0.006","50","20","0.02","206","20","0.474","0.7436380246262422","0.5922972783133948","-54","36","3.5"
"1","50000","5","2","0.006","50","20","0.02","207","20","0.45999999999999996","0.7436380246262422","0.593097278313395","-55","36","3.4"
"1","50000","5","2","0.006","50","20","0.02","208","20","0.44599999999999995","0.7496380246262422","0.5911972783133949","-56","36","3.2"
"1","50000","5","2","0.006","50","20","0.02","209","20","0.43199999999999994","0.7556380246262422","0.583297278313395","-57","36","3.05"
"1","50000","5","2","0.006","50","20","0.02","210","20","0.4179999999999999","0.7616380246262422","0.5685972783133948","-58","35","2.8"
"1","50000","5","2","0.006","50","20","0.02","211","20","0.4039999999999999","0.7676380246262422","0.5679972783133949","-59","34","2.55"
"1","50000","5","2","0.006","50","20","0.02","212","20","0.4159999999999999","0.7736380246262422","0.571697278313395","-60","34","2.45"
"1","50000","5","2","0.006","50","20","0.02","213","20","0.42799999999999994","0.7796380246262422","0.5687972783133948","-61","34","2.35"
"1","50000","5","2","0.006","50","20","0.02","214","20","0.3959999999999999","0.7856380246262422","0.5626972783133949","-62","34","2.1"
"1","50000","5","2","0.006","50","20","0.02","215","20","0.4019999999999999","0.7916380246262422","0.561397278313395","-63","34","2"
"1","50000","5","2","0.006","50","20","0.02","216","20","0.44199999999999995","0.7976380246262422","0.5677972783133949","-64","34","2.05"
"1","50000","5","2","0.006","50","20","0.02","217","20","0.45399999999999996","0.8036380246262422","0.5652972783133949","-65","33","1.85"
"1","50000","5","2","0.006","50","20","0.02","218","20","0.45999999999999996","0.8096380246262422","0.5696972783133948","-66","33","1.8"
"1","50000","5","2","0.006","50","20","0.02","219","20","0.46599999999999997","0.7319840106173201","0.557097278313395","-67","33","1.6"
"1","50000","5","2","0.006","50","20","0.02","220","20","0.45999999999999996","0.6979840106173201","0.5562972783133949","-68","33","1.45"
"1","50000","5","2","0.006","50","20","0.02","221","20","0.44599999999999995","0.6979840106173201","0.5563972783133948","-69","33","1.3"
"1","50000","5","2","0.006","50","20","0.02","222","20","0.43199999999999994","0.6979840106173201","0.5401622035243563","-70","33","1"
"1","50000","5","2","0.006","50","20","0.02","223","20","0.4179999999999999","0.6979840106173201","0.5392622035243562","-71","33","0.8"
"1","50000","5","2","0.006","50","20","0.02","224","20","0.4039999999999999","0.7019840106173201","0.5416622035243561","-72","33","0.75"
"1","50000","5","2","0.006","50","20","0.02","225","20","0.3899999999999999","0.7079840106173201","0.5326622035243562","-73","32","0.55"
"1","50000","5","2","0.006","50","20","0.02","226","20","0.3759999999999999","0.7139840106173201","0.5340622035243562","-74","32","0.45"
"1","50000","5","2","0.006","50","20","0.02","227","20","0.3619999999999999","0.6979840106173201","0.5343622035243561","-75","32","0.35"
"1","50000","5","2","0.006","50","20","0.02","228","20","0.34799999999999986","0.6979840106173201","0.5281622035243562","-76","32","0.25"
"1","50000","5","2","0.006","50","20","0.02","229","20","0.35399999999999987","0.6979840106173201","0.5201622035243562","-77","32","0.1"
"1","50000","5","2","0.006","50","20","0.02","230","20","0.35399999999999987","0.6979840106173201","0.5119622035243563","-78","32","-0.05"
"1","50000","5","2","0.006","50","20","0.02","231","20","0.3599999999999999","0.6979840106173201","0.5037622035243562","-79","32","-0.2"
"1","50000","5","2","0.006","50","20","0.02","232","20","0.33999999999999986","0.6979840106173201","0.4992622035243562","-80","32","-0.35"
"1","50000","5","2","0.006","50","20","0.02","233","20","0.34599999999999986","0.7019840106173201","0.4996622035243563","-81","32","-0.5"
"1","50000","5","2","0.006","50","20","0.02","234","20","0.35163802462624183","0.7079840106173201","0.5030622035243562","-82","32","-0.65"
"1","50000","5","2","0.006","50","20","0.02","235","20","0.3376380246262418","0.7139840106173201","0.5077622035243563","-83","32","-0.85"
"1","50000","5","2","0.006","50","20","0.02","236","20","0.3176380246262418","0.6979840106173201","0.5053622035243561","-84","32","-1.15"
"1","50000","5","2","0.006","50","20","0.02","237","20","0.3096380246262418","0.6979840106173201","0.5087622035243562","-85","32","-1.35"
"1","50000","5","2","0.006","50","20","0.02","238","20","0.2956380246262418","0.6979840106173201","0.512462203524356","-86","32","-1.5"
"1","50000","5","2","0.006","50","20","0.02","239","20","0.3016380246262418","0.6979840106173201","0.5168622035243561","-86","32","-1.55"
"1","50000","5","2","0.006","50","20","0.02","240","20","0.3076380246262418","0.7019840106173201","0.5212622035243564","-86","32","-1.65"
"1","50000","5","2","0.006","50","20","0.02","241","20","0.3136380246262418","0.7079840106173201","0.5226622035243562","-86","31","-1.8"
"1","50000","5","2","0.006","50","20","0.02","242","20","0.2936380246262418","0.7139840106173201","0.5213622035243562","-86","31","-1.9"
"1","50000","5","2","0.006","50","20","0.02","243","20","0.2996380246262418","0.6979840106173201","0.5249622035243563","-86","31","-1.9"
"1","50000","5","2","0.006","50","20","0.02","244","20","0.3056380246262418","0.6979840106173201","0.5306622035243562","-86","31","-2"
"1","50000","5","2","0.006","50","20","0.02","245","20","0.3116380246262418","0.6979840106173201","0.5336622035243562","-86","30","-2.1"
"1","50000","5","2","0.006","50","20","0.02","246","20","0.3176380246262418","0.6979840106173201","0.5393622035243562","-86","29","-2.2"
